:START_ID,weight:float,key:int,:END_ID,:TYPE
"838200939",0.8560340404510498,0,"341411",family_relationship
"âbossesâ",0.8264111876487732,0,"Levi Jones",ownership
"Levi Jones",0.8043683767318726,0,"Adriana Rhodes",family_relationship
"Kevin Moore",0.8939929604530334,0,"204",ownership
"Kevin Moore",0.9136423468589783,0,"âbossesâ",ownership
"Kevin Moore",0.9227395057678223,0,"Levi Jones",family_relationship
"Kevin Moore",0.8962830305099487,0,"Adriana Rhodes",family_relationship
"Jennifer Washington",0.8497090339660645,0,"Peter Bush",family_relationship
"Jennifer Washington",0.8845150470733643,0,"Robin Fernandez",family_relationship
"Jennifer Washington",0.8037990927696228,0,"66",membership
"Peter Bush",0.8468893766403198,0,"Robin Fernandez",family_relationship
"61",0.8217408061027527,0,"2278",partnership
"908",0.821523129940033,0,"2278",partnership
"Sabrina Merritt",0.8225439190864563,0,"Ware",partnership
"Sabrina Merritt",0.9471708536148071,0,"e31b2b9c-3197-4c2c-ac40-3c6711a4682b",ownership
"Sabrina Merritt",0.9357916712760925,0,"408603",ownership
"2422788",0.8154573440551758,0,"MCDP",partnership
"c97073d1-61a4-4a06-a189-8b4642a699e1",0.8642421960830688,0,"120",membership
"66",0.8302508592605591,0,"120",partnership
"66",0.8073670268058777,0,"c97073d1-61a4-4a06-a189-8b4642a699e1",membership
"65872b93-db53-4445-a72e-8f84b3d7edfc",0.8567476272583008,0,"Kendra Owens",membership
"65872b93-db53-4445-a72e-8f84b3d7edfc",0.847343385219574,0,"2028",ownership
"todayâs",0.8503829836845398,0,"268393514",ownership
"todayâs",0.8798983693122864,0,"55242",ownership
"todayâs",0.9000933170318604,0,"637",ownership
"268393514",0.9036361575126648,0,"55242",ownership
"268393514",0.9142990708351135,0,"637",ownership
"55242",0.8644917011260986,0,"637",ownership
"Maria Horton",0.878730833530426,0,"Maurice Figueroa",family_relationship
"Ships",0.9106650948524475,0,"9697",partnership
"Ships",0.929602861404419,0,"2919",ownership
"Ships",0.8404884934425354,0,"Dana Montes",ownership
"Ships",0.8993803858757019,0,"222079892",ownership
"620019",0.801350474357605,0,"45361487",partnership
"620019",0.8823899030685425,0,"87648111",partnership
"620019",0.8996108174324036,0,"SeaSpray Wave SRL Solutions",partnership
"45361487",0.8422142267227173,0,"87648111",partnership
"Vehicle Land",0.8503530621528625,0,"Playa del Cielo Kga",partnership
"Vehicle Land",0.9416717886924744,0,"IAVMs",partnership
"Vehicle Land",0.9433225393295288,0,"Cartel Emergent Weaponry Use",membership
"Heather King",0.9349172115325928,0,"Billy Robinson",family_relationship
"Heather King",0.9088408946990967,0,"Austin Miller",family_relationship
"Billy Robinson",0.892257809638977,0,"Austin Miller",family_relationship
"369",0.8443279266357422,0,"Matthew Sutton",ownership
"369",0.825495719909668,0,"Brandon Thomas",ownership
"369",0.8589562773704529,0,"Mexicoââ",ownership
"369",0.823502779006958,0,"5890393d-3bb2-4f08-a460-4aa025e28de0",ownership
"369",0.8387252688407898,0,"54056",membership
"369",0.8604228496551514,0,"18404231",membership
"369",0.8637890815734863,0,"Ocean Fisheries Llc",membership
"6204",0.8123646974563599,0,"Katherine Chavez",membership
"96c31987-d50d-4680-9397-2a9d0e3946e1",0.8899332880973816,0,"40213337",membership
"96c31987-d50d-4680-9397-2a9d0e3946e1",0.9339814782142639,0,"sailboat Freeport",membership
"c0ea9f29-9987-490f-bc96-d2a5718c1636",0.8177444934844971,0,"949",partnership
"576618",0.8461536169052124,0,"Sean George",ownership
"576618",0.9203792214393616,0,"46319064",membership
"82357",0.8752902746200562,0,"576618",ownership
"82357",0.8055285811424255,0,"png xi  Line",ownership
"Ariel Thornton",0.9088819622993469,0,"Orange River  AS Logistics",partnership
"Ariel Thornton",0.8318653106689453,0,"903311212",partnership
"500633954",0.8933058381080627,0,"62343",membership
"George Vance",0.8028638362884521,0,"2",membership
"George Vance",0.8422178626060486,0,"2591586",membership
"Jason Fleming",0.9376124739646912,0,"âdimersalâ",membership
"Jason Fleming",0.9322687983512878,0,"c600d751-cc48-4e8e-800e-63ec87a4239f",membership
"âdimersalâ",0.9084145426750183,0,"c600d751-cc48-4e8e-800e-63ec87a4239f",partnership
"Cynthia Huff",0.8551214337348938,0,"Angela Lee",family_relationship
"Cynthia Huff",0.9121952652931213,0,"78ec7fd4-82e0-4725-815d-50be0ccee955",membership
"Angela Lee",0.9568036794662476,0,"78ec7fd4-82e0-4725-815d-50be0ccee955",membership
"CraftâLaw",0.8486443758010864,0,"Ryan Perez",family_relationship
"CraftâLaw",0.8883777260780334,0,"dd3f2822-2964-4d18-92c2-7a6db4b4a9e5",membership
"CraftâLaw",0.9059850573539734,0,"6567453",family_relationship
"Ocean Patrol",0.8907065391540527,0,"ARA Bouchard",membership
"Richard Douglas",0.8647417426109314,0,"95291001",family_relationship
"Richard Douglas",0.8904387354850769,0,"Sonia Fisheries Pvt",family_relationship
"Patricia Reyes",0.8422343730926514,0,"53792",ownership
"Kristin Dawson",0.8196672797203064,0,"png xi  Line",membership
"âSaikoâ",0.9074410200119019,0,"Bethany Lopez",membership
"electric",0.9531277418136597,0,"wheeler",ownership
"electric",0.8646405935287476,0,"570683",ownership
"electric",0.8278595209121704,0,"da243ebe-ea98-4510-a6a8-add6679f9d1a",membership
"electric",0.9250452518463135,0,"scooter",membership
"wheeler",0.8964734077453613,0,"570683",ownership
"4532329",0.8304662704467773,0,"98631",membership
"4532329",0.8404335975646973,0,"2658",membership
"2658",0.8171679973602295,0,"Mar del Oeste Pic",membership
"5698",0.8232663869857788,0,"98631",family_relationship
"5698",0.8197721838951111,0,"2658",membership
"3342",0.8905050158500671,0,"354",partnership
"945",0.8554080724716187,0,"IPOS0000DOP",ownership
"Tamil Nadu Ltd. Liability Co Express",0.8803190588951111,0,"2820033",membership
"Tamil Nadu Ltd. Liability Co Express",0.8154856562614441,0,"OceanKings Sailor Corp Logistics",membership
"Tamil Nadu Ltd. Liability Co Express",0.946117639541626,0,"Debit Cards Autopay",membership
"738338ba-deef-4364-bedf-707a8cbf9a55",0.900267481803894,0,"Pesquera",ownership
"Monica Ramirez",0.9253250956535339,0,"Pesquera",ownership
"Monica Ramirez",0.8327340483665466,0,"341411",ownership
"280094",0.8200979232788086,0,"Monica Ramirez",ownership
"280094",0.9195133447647095,0,"Pesquera",ownership
"280094",0.8084819912910461,0,"341411",ownership
"40676",0.9362561702728271,0,"Pesquera",ownership
"40676",0.8969094157218933,0,"Robert Edwards",membership
"Tracie Price",0.8307121992111206,0,"David Limited Liability Company",membership
"Tracie Price",0.8012604713439941,0,"1998",membership
"1998",0.8496530055999756,0,"Tracie Price",family_relationship
"1998",0.8009210228919983,0,"David Limited Liability Company",family_relationship
"669",0.8598382472991943,0,"Tracie Price",family_relationship
"669",0.813151478767395,0,"David Limited Liability Company",family_relationship
"Kenneth Cain",0.8478683829307556,0,"John Obrien",family_relationship
"Carla Perkins",0.8288552165031433,0,"903574229",membership
"95064",0.8261132836341858,0,"665",membership
"Ryan Perez",0.8908445835113525,0,"dd3f2822-2964-4d18-92c2-7a6db4b4a9e5",membership
"Ryan Perez",0.9201951026916504,0,"6567453",family_relationship
"730397695",0.8739303350448608,0,"41870892-4565-42cd-9374-8665d01e9aa9",family_relationship
"730397695",0.8015359044075012,0,"9067",membership
"730397695",0.8541164398193359,0,"940161722",membership
"373a8a11-c7a0-4e9b-8397-9d824974259a",0.900787889957428,0,"Wartsila",ownership
"373a8a11-c7a0-4e9b-8397-9d824974259a",0.8929880261421204,0,"87ea830d-be41-4317-8b1b-142f23da70d7",membership
"bulker",0.9342687129974365,0,"Kariba Dam  Corporation Nautical",membership
"Kariba Dam  Corporation Nautical",0.8323757648468018,0,"7914",ownership
"Kariba Dam  Corporation Nautical",0.8137471675872803,0,"6",ownership
"Kariba Dam  Corporation Nautical",0.801122784614563,0,"Deborah Bell",ownership
"Benton Ltd. Liability Co",0.9128967523574829,0,"ninety",partnership
"Benton Ltd. Liability Co",0.9379158616065979,0,"90",partnership
"Benton Ltd. Liability Co",0.9672156572341919,0,"days",partnership
"Benton Ltd. Liability Co",0.9181213974952698,0,"sh rn y Corporation",partnership
"Benton Ltd. Liability Co",0.9447897672653198,0,"822596165",partnership
"Benton Ltd. Liability Co",0.9749241471290588,0,"5421",partnership
"Benton Ltd. Liability Co",0.8820001482963562,0,"2913",partnership
"Benton Ltd. Liability Co",0.9239782094955444,0,"Pez Dorado BV Logistics",partnership
"Benton Ltd. Liability Co",0.936090886592865,0,"019d89a8-36be-4402-bf3c-d13cb982cf3f",partnership
"Benton Ltd. Liability Co",0.850317120552063,0,"Mr. Thomas Johnson DDS",membership
"Benton Ltd. Liability Co",0.9456446766853333,0,"âartisanalâ",membership
"Benton Ltd. Liability Co",0.8986886739730835,0,"âlivelihoodâ",membership
"Benton Ltd. Liability Co",0.9246512651443481,0,"Angela Wheeler",membership
"Benton Ltd. Liability Co",0.9305388927459717,0,"Lisa Branch",membership
"Benton Ltd. Liability Co",0.8831424713134766,0,"folkâ",membership
"Benton Ltd. Liability Co",0.8970761895179749,0,"âsubsistenceâ",membership
"Benton Ltd. Liability Co",0.8999753594398499,0,"âwomenâ",membership
"Benton Ltd. Liability Co",0.9237871170043945,0,"âfisherâ",membership
"Benton Ltd. Liability Co",0.8159830570220947,0,"Blue Venturew",membership
"ninety",0.9104230403900146,0,"90",partnership
"ninety",0.9542803168296814,0,"days",partnership
"ninety",0.9584164619445801,0,"Benton Ltd. Liability Co",partnership
"ninety",0.8811708092689514,0,"sh rn y Corporation",partnership
"90",0.949702799320221,0,"days",partnership
"90",0.9565653204917908,0,"Benton Ltd. Liability Co",partnership
"90",0.8696706891059875,0,"sh rn y Corporation",partnership
"90",0.8073628544807434,0,"43685541",membership
"90",0.9170170426368713,0,"ad8fe467-3759-4f53-bf6a-896a237d187f",membership
"90",0.857107400894165,0,"Playa del Cielo Kga",ownership
"822596165",0.9790991544723511,0,"5421",partnership
"822596165",0.9033348560333252,0,"2913",partnership
"822596165",0.9388380646705627,0,"Pez Dorado BV Logistics",partnership
"822596165",0.9815572500228882,0,"Benton Ltd. Liability Co",partnership
"822596165",0.9367623925209045,0,"ninety",partnership
"822596165",0.955757737159729,0,"90",partnership
"822596165",0.977249264717102,0,"days",partnership
"822596165",0.9339645504951477,0,"sh rn y Corporation",partnership
"5421",0.9182463884353638,0,"2913",partnership
"5421",0.949535608291626,0,"Pez Dorado BV Logistics",partnership
"5421",0.9829859137535095,0,"Benton Ltd. Liability Co",partnership
"5421",0.9438596367835999,0,"ninety",partnership
"5421",0.964061439037323,0,"90",partnership
"5421",0.9821550846099854,0,"days",partnership
"5421",0.9415082931518555,0,"sh rn y Corporation",partnership
"5421",0.8359076380729675,0,"b840c9bf-2a5b-416c-91d9-1ecdd96425ab",partnership
"5421",0.8880245685577393,0,"4eddaaa4-6306-467e-a7f4-27a58559e535",partnership
"5421",0.6572999954223633,0,"81",ownership
"5421",0.8539339303970337,0,"SeaSpray Wave SRL Solutions",partnership
"Pez Dorado BV Logistics",0.9244715571403503,0,"5421",partnership
"Pez Dorado BV Logistics",0.9820336699485779,0,"Benton Ltd. Liability Co",partnership
"Pez Dorado BV Logistics",0.9402633309364319,0,"ninety",partnership
"Pez Dorado BV Logistics",0.9583387970924377,0,"90",partnership
"Pez Dorado BV Logistics",0.9802083969116211,0,"days",partnership
"Pez Dorado BV Logistics",0.9377684593200684,0,"sh rn y Corporation",partnership
"019d89a8-36be-4402-bf3c-d13cb982cf3f",0.8819596171379089,0,"sh rn y Corporation",partnership
"019d89a8-36be-4402-bf3c-d13cb982cf3f",0.9467145800590515,0,"Benton Ltd. Liability Co",partnership
"019d89a8-36be-4402-bf3c-d13cb982cf3f",0.8950645923614502,0,"ninety",partnership
"019d89a8-36be-4402-bf3c-d13cb982cf3f",0.8849667906761169,0,"90",membership
"019d89a8-36be-4402-bf3c-d13cb982cf3f",0.9398126602172852,0,"days",partnership
"6f59e8d7-8f5d-4a7d-a3a4-50ddcb7ad9ad",0.9015571475028992,0,"sh rn y Corporation",partnership
"6f59e8d7-8f5d-4a7d-a3a4-50ddcb7ad9ad",0.9387681484222412,0,"Benton Ltd. Liability Co",partnership
"6f59e8d7-8f5d-4a7d-a3a4-50ddcb7ad9ad",0.8855689167976379,0,"ninety",partnership
"6f59e8d7-8f5d-4a7d-a3a4-50ddcb7ad9ad",0.9231939315795898,0,"90",partnership
"6f59e8d7-8f5d-4a7d-a3a4-50ddcb7ad9ad",0.9627242088317871,0,"days",partnership
"6f59e8d7-8f5d-4a7d-a3a4-50ddcb7ad9ad",0.9571230411529541,0,"979893388",partnership
"Traci Shields",0.7419999837875366,0,"Joseph Smith",family_relationship
"Traci Shields",0.1665000021457672,0,"Dr. Gregory Rice",family_relationship
"Traci Shields",0.7638000249862671,0,"Jared Martinez",family_relationship
"Traci Shields",0.51419997215271,0,"Mar del Oeste Pic",membership
"Daniel Henderson",0.5863000154495239,0,"Traci Shields",family_relationship
"Daniel Henderson",0.2425999939441681,0,"Joseph Smith",family_relationship
"Daniel Henderson",0.149399995803833,0,"Dr. Gregory Rice",family_relationship
"Daniel Henderson",0.25279998779296875,0,"Breanna Welch DDS",family_relationship
"Daniel Henderson",0.9329000115394592,0,"2198",ownership
"Daniel Henderson",0.21940000355243683,0,"Ocean Fisheries Llc",family_relationship
"Joseph Smith",0.22030000388622284,0,"544344",ownership
"Joseph Smith",0.39089998602867126,0,"l y S.A. de C.V. International",ownership
"Dr. Gregory Rice",0.8438000082969666,0,"Fisherman'sFriend Charter Boat S.A. de C.V. Freight ",ownership
"Dr. Gregory Rice",0.44769999384880066,0,"6980",ownership
"Breanna Welch DDS",0.07109999656677246,0,"923825740",ownership
"Jared Martinez",0.7620000243186951,0,"464454263",ownership
"Darin Torres",0.2881999909877777,0,"Kevin Morris",family_relationship
"Darin Torres",0.4255000054836273,0,"Federated",ownership
"Tracy Rogers",0.21809999644756317,0,"55674",ownership
"Tracy Rogers",0.9402999877929688,0,"SeaSpray Wave SRL Solutions",membership
"Kevin Morris",0.3495999872684479,0,"sh rn y Corporation",ownership
"The Salty Pearl River S.p.A. Export",0.8233648538589478,0,"East",membership
"The Salty Pearl River S.p.A. Export",0.8155001997947693,0,"e678510b-947d-455a-8eb0-44d1009682ec",membership
"The Salty Pearl River S.p.A. Export",0.8384815454483032,0,"Robert Edwards",membership
"The Salty Pearl River S.p.A. Export",0.8238039612770081,0,"Uber Connect",family_relationship
"The Salty Pearl River S.p.A. Export",0.9302935600280762,0,"Pb Brasil Industries",membership
"The Salty Pearl River S.p.A. Export",0.8013980984687805,0,"Ancla del Mar Kga",membership
"The Salty Pearl River S.p.A. Export",0.8002463579177856,0,"Faroe Islands Shrimp Shark",membership
"The Salty Pearl River S.p.A. Export",0.8974506855010986,0,"341411",family_relationship
"3051e013-9e40-44cc-98e5-740e3238daaa",0.8907296061515808,0,"288971672",ownership
"3051e013-9e40-44cc-98e5-740e3238daaa",0.9512653350830078,0,"past years",family_relationship
"3051e013-9e40-44cc-98e5-740e3238daaa",0.9852588176727295,0,"33",membership
"3051e013-9e40-44cc-98e5-740e3238daaa",0.8616684675216675,0,"b5856109-c5a0-43a6-8c70-ebfe73cc24f1",ownership
"3051e013-9e40-44cc-98e5-740e3238daaa",0.8287503719329834,0,"Ocean Fisheries Llc",membership
"9237588",0.8263435959815979,0,"e678510b-947d-455a-8eb0-44d1009682ec",partnership
"9237588",0.8169969916343689,0,"William Murray",membership
"cdc89aad-5d8c-48bf-b155-81d2a932782b",0.8042424917221069,0,"e678510b-947d-455a-8eb0-44d1009682ec",partnership
"cdc89aad-5d8c-48bf-b155-81d2a932782b",0.9058771133422852,0,"af9758b0-e4f9-4e08-8dd9-09abc903e4b5",membership
"cdc89aad-5d8c-48bf-b155-81d2a932782b",0.8613647222518921,0,"60806",membership
"cdc89aad-5d8c-48bf-b155-81d2a932782b",0.8077109456062317,0,"4183208",membership
"cdc89aad-5d8c-48bf-b155-81d2a932782b",0.9074031114578247,0,"Deep Sea Atlantic NV",ownership
"William Murray",0.8706331849098206,0,"e678510b-947d-455a-8eb0-44d1009682ec",membership
"William Murray",0.8373661637306213,0,"Punjab Market Marine sanctuary ship",membership
"William Murray",0.8556268811225891,0,"9237588",membership
"af9758b0-e4f9-4e08-8dd9-09abc903e4b5",0.8246209025382996,0,"60806",membership
"af9758b0-e4f9-4e08-8dd9-09abc903e4b5",0.8759890794754028,0,"Deep Sea Atlantic NV",membership
"Punjab Market Marine sanctuary ship",0.8461796045303345,0,"9237588",membership
"322202416",0.8472269177436829,0,"951093",membership
"322202416",0.9104862213134766,0,"Robert Edwards",membership
"969368807",0.8600914478302002,0,"80276549",partnership
"969368807",0.8876109719276428,0,"Ocean Fisheries Llc",family_relationship
"89",0.8349553942680359,0,"35282",partnership
"89",0.8931868076324463,0,"813",partnership
"35282",0.9062199592590332,0,"813",partnership
"813",0.9083438515663147,0,"Alan Wells",ownership
"813",0.8870767951011658,0,"207618139",partnership
"62",0.8587468266487122,0,"44326992",partnership
"Hunt",0.9019861221313477,0,"1416a29d-3719-45d6-95a8-782c4e281908",family_relationship
"Hunt",0.8392940163612366,0,"png xi  Line",family_relationship
"0efa50f3-533d-4775-94fa-54cd1c480587",0.8616442084312439,0,"fd6c1e03-d6f4-421e-a493-cdc56ae000b5",partnership
"0efa50f3-533d-4775-94fa-54cd1c480587",0.8699079751968384,0,"869422192",membership
"0efa50f3-533d-4775-94fa-54cd1c480587",0.9161836504936218,0,"âŠ",membership
"0efa50f3-533d-4775-94fa-54cd1c480587",0.8510462641716003,0,"Ningbo China Base Landhau Foreign",partnership
"fd6c1e03-d6f4-421e-a493-cdc56ae000b5",0.8489739298820496,0,"869422192",membership
"fd6c1e03-d6f4-421e-a493-cdc56ae000b5",0.8990933299064636,0,"âŠ",membership
"fd6c1e03-d6f4-421e-a493-cdc56ae000b5",0.8103832006454468,0,"Ningbo China Base Landhau Foreign",partnership
"869422192",0.8535313010215759,0,"âŠ",ownership
"542341",0.8150366544723511,0,"93252",membership
"542341",0.9236403703689575,0,"665",partnership
"542341",0.8652675747871399,0,"6070651",partnership
"542341",0.8487148880958557,0,"69150209",partnership
"542341",0.9036029577255249,0,"c01c6a10-60c9-4f11-9409-aa04c3963826",partnership
"542341",0.882303774356842,0,"156",partnership
"542341",0.8739193081855774,0,"1eb512b7-c4ce-4b7e-9965-2236bf1afc9e",partnership
"542341",0.9591232538223267,0,"57",partnership
"542341",0.9709785580635071,0,"Luis Jones",partnership
"542341",0.850344717502594,0,"f2aee915-d483-4823-a030-9aac5e44c1fe",partnership
"542341",0.9561756253242493,0,"17232",partnership
"542341",0.9190248847007751,0,"Derek Burke",partnership
"542341",0.8203322887420654,0,"119411",partnership
"542341",0.8511471748352051,0,"979893388",partnership
"93252",0.9251262545585632,0,"Erica Hamilton",ownership
"93252",0.9109665155410767,0,"8980454",ownership
"4627",0.8377325534820557,0,"93252",membership
"1719",0.8181527853012085,0,"4627",membership
"1719",0.8677583932876587,0,"93252",membership
"Jennifer Parsons",0.8619964122772217,0,"444",partnership
"8876768",0.8665391802787781,0,"Jennifer Parsons",partnership
"8876768",0.8394668698310852,0,"444",partnership
"8876768",0.8273505568504333,0,"57",partnership
"8876768",0.8707473874092102,0,"51",partnership
"Denise Vance",0.8990047574043274,0,"Jennifer Parsons",family_relationship
"Denise Vance",0.8727547526359558,0,"444",partnership
"Denise Vance",0.8561996817588806,0,"51",partnership
"Denise Vance",0.8345286846160889,0,"57",partnership
"Zachary Perez",0.9395424723625183,0,"Jennifer Parsons",family_relationship
"Zachary Perez",0.9230356812477112,0,"444",partnership
"Zachary Perez",0.9024273157119751,0,"Carrie Elliott",family_relationship
"Zachary Perez",0.9154348373413086,0,"c01c6a10-60c9-4f11-9409-aa04c3963826",partnership
"Zachary Perez",0.9179869890213013,0,"57",partnership
"Zachary Perez",0.9505026340484619,0,"51",partnership
"Craig Santiago",0.8263726830482483,0,"6460",membership
"64778548",0.8523140549659729,0,"93252",membership
"493641959",0.8745280504226685,0,"Golden Titana",membership
"8980454",0.8875556588172913,0,"Jessica Costa",membership
"Erica Hamilton",0.8259042501449585,0,"93252",ownership
"Erica Hamilton",0.8192917108535767,0,"8980454",ownership
"Erica Hamilton",0.870909571647644,0,"6659",membership
"Erica Hamilton",0.8254391551017761,0,"81",membership
"Erica Hamilton",0.8522937893867493,0,"Intrepid Navigators",membership
"Erica Hamilton",0.8804315328598022,0,"464454263",membership
"Erica Hamilton",0.8441230654716492,0,"Sandra Martinez",family_relationship
"Erica Hamilton",0.8504924774169922,0,"Estrella del Mar Pic",membership
"Erica Hamilton",0.9070112705230713,0,"1354",partnership
"Erica Hamilton",0.8616549372673035,0,"5865",partnership
"Erica Hamilton",0.816058337688446,0,"Pontus Navigation Corp",membership
"Erica Hamilton",0.8107590675354004,0,"Triton Navigation Corp",membership
"Erica Hamilton",0.8278160691261292,0,"59",membership
"Erica Hamilton",0.8102573156356812,0,"Austin Welch",family_relationship
"Erica Hamilton",0.820902943611145,0,"52193",partnership
"Erica Hamilton",0.9289049506187439,0,"Ryabikova",ownership
"Erica Hamilton",0.8900573253631592,0,"979893388",ownership
"Erica Hamilton",0.9219088554382324,0,"160",partnership
"Erica Hamilton",0.8336188197135925,0,"Thai Union Seafood",partnership
"Sandra Martinez",0.8952444791793823,0,"Estrella del Mar Pic",membership
"Sandra Martinez",0.9119837284088135,0,"Eva",partnership
"Sandra Martinez",0.858884334564209,0,"4942",partnership
"Sandra Martinez",0.9141952395439148,0,"Erica Hamilton",family_relationship
"Sandra Martinez",0.8492634892463684,0,"Ht Shipping",partnership
"Sandra Martinez",0.8843260407447815,0,"52193",partnership
"Sandra Martinez",0.8735479712486267,0,"Austin Welch",family_relationship
"Sandra Martinez",0.8868250846862793,0,"Thai Union Seafood",partnership
"Austin Welch",0.8322352170944214,0,"Artemovâs Ava Petroleum",ownership
"Austin Welch",0.8850671648979187,0,"52193",partnership
"Austin Welch",0.8717384934425354,0,"Thai Union Seafood",partnership
"6659",0.8046307563781738,0,"81",membership
"6659",0.8200817704200745,0,"Intrepid Navigators",membership
"6659",0.8536453247070312,0,"464454263",membership
"464454263",0.9129167795181274,0,"Intrepid Navigators",membership
"464454263",0.8042333126068115,0,"Erica Hamilton",membership
"464454263",0.86390221118927,0,"Shipping Corp",membership
"464454263",0.1860000044107437,0,"Madhya Pradesh Market BV",ownership
"464454263",0.14910000562667847,0,"Blue Venturew",ownership
"534",0.8104804754257202,0,"Spanish Red Snapper GmbH Shipping",membership
"534",0.8318642377853394,0,"81",membership
"534",0.8823890686035156,0,"Energotrade Plus",membership
"534",0.8126586675643921,0,"Intrepid Navigators",membership
"534",0.8608423471450806,0,"464454263",membership
"534",0.8450793027877808,0,"Shipping Corp",membership
"4942",0.8861112594604492,0,"Estrella del Mar Pic",membership
"4942",0.855659544467926,0,"Erica Hamilton",partnership
"4942",0.9146310091018677,0,"Sandra Martinez",partnership
"4942",0.8672439455986023,0,"Jessica Costa",ownership
"4942",0.8361170887947083,0,"Eva",partnership
"4942",0.9643999934196472,0,"sh rn y Corporation",ownership
"4942",0.9065237045288086,0,"Fresh On Time Seafood",membership
"884332",0.8247426748275757,0,"982519647",partnership
"884332",0.8627806901931763,0,"Michael Frederick",partnership
"884332",0.8171120285987854,0,"Eva",partnership
"884332",0.8595374226570129,0,"Sandra Martinez",partnership
"884332",0.8043475151062012,0,"Erica Hamilton",partnership
"884332",0.8018520474433899,0,"Faroe Islands Shrimp Shark",partnership
"884332",0.8066980838775635,0,"160",partnership
"982519647",0.8288668990135193,0,"Erica Hamilton",partnership
"982519647",0.8491032123565674,0,"1354",partnership
"982519647",0.8262783288955688,0,"803490608",membership
"982519647",0.8617079257965088,0,"Officer Pleads Guilty",membership
"982519647",0.8904364109039307,0,"Bribes Exchange Smuggling Contraband",membership
"982519647",0.8653475046157837,0,"160",partnership
"1354",0.9302783012390137,0,"982519647",partnership
"1354",0.8771793246269226,0,"923825740",partnership
"1354",0.8381563425064087,0,"Erica Hamilton",partnership
"1354",0.868719756603241,0,"5865",partnership
"1354",0.9340539574623108,0,"Motor Vessel",family_relationship
"1354",0.2863999903202057,0,"Ht Shipping",ownership
"1354",0.6866000294685364,0,"48259",ownership
"1354",0.9211132526397705,0,"160",partnership
"923825740",0.8322879672050476,0,"Erica Hamilton",partnership
"923825740",0.8562420606613159,0,"1354",partnership
"923825740",0.3499000072479248,0,"Mitsubishi",ownership
"923825740",0.8633331060409546,0,"160",partnership
"Malawi Rift  Holdings Navigation",0.8057873249053955,0,"Baha de Coral OJSC Marine",membership
"Malawi Rift  Holdings Navigation",0.8300373554229736,0,"Navigation Corp",membership
"Malawi Rift  Holdings Navigation",0.8392640948295593,0,"Triton Navigation Corp",membership
"Baha de Coral OJSC Marine",0.8803198933601379,0,"Navigation Corp",membership
"Baha de Coral OJSC Marine",0.8896124958992004,0,"Triton Navigation Corp",membership
"Baha de Coral OJSC Marine",0.8479331731796265,0,"Pontus Navigation Corp",membership
"Navigation Corp",0.8337778449058533,0,"Triton Navigation Corp",membership
"Navigation Corp",0.8578332662582397,0,"Pontus Navigation Corp",membership
"Triton Navigation Corp",0.8296581506729126,0,"Pontus Navigation Corp",membership
"Pontus Navigation Corp",0.8144062161445618,0,"Triton Navigation Corp",membership
"John Jensen",0.9019821286201477,0,"Pontus Navigation Corp",membership
"John Jensen",0.8972542881965637,0,"Triton Navigation Corp",membership
"401289940",0.8972123265266418,0,"Erica Hamilton",ownership
"401289940",0.901682436466217,0,"Austin Welch",ownership
"401289940",0.8673718571662903,0,"Artemovâs Ava Petroleum",ownership
"54726",0.8240419030189514,0,"52193",partnership
"54726",0.814379870891571,0,"Thai Union Seafood",partnership
"52193",0.8296938538551331,0,"Laura Joseph",partnership
"52193",0.8261738419532776,0,"Ht Shipping",partnership
"52193",0.8604735136032104,0,"Erica Hamilton",partnership
"52193",0.8617522120475769,0,"Sandra Martinez",partnership
"52193",0.8801023960113525,0,"Austin Welch",partnership
"52193",0.33739998936653137,0,"958085",ownership
"52193",0.8850846886634827,0,"Thai Union Seafood",partnership
"Laura Joseph",0.8253014087677002,0,"Ht Shipping",partnership
"Laura Joseph",0.8666176795959473,0,"Erica Hamilton",family_relationship
"Laura Joseph",0.8700610399246216,0,"Sandra Martinez",family_relationship
"Laura Joseph",0.8858959674835205,0,"52193",partnership
"Laura Joseph",0.8843986392021179,0,"Austin Welch",family_relationship
"Laura Joseph",0.8915688395500183,0,"Thai Union Seafood",partnership
"697844686",0.8386189341545105,0,"8541598",membership
"1555",0.8015548586845398,0,"3669166",partnership
"1555",0.8529613018035889,0,"483398",partnership
"3669166",0.8729143142700195,0,"483398",partnership
"111274e2-c155-4640-9a8e-f506f3fbca06",0.8342008590698242,0,"Brett Lee",membership
"111274e2-c155-4640-9a8e-f506f3fbca06",0.8936861157417297,0,"SeaSpray Wave SRL Solutions",membership
"111274e2-c155-4640-9a8e-f506f3fbca06",0.8097937107086182,0,"png xi  Line",ownership
"7657424",0.8835984468460083,0,"Michael Brock",ownership
"7657424",0.8267543911933899,0,"Brian Palmer",membership
"7657424",0.8895800113677979,0,"Lauren Smith",membership
"7657424",0.8804864883422852,0,"Darrell Lopez",membership
"7657424",0.8874573707580566,0,"wgbh",family_relationship
"7657424",0.8845858573913574,0,"Mar del Oeste Pic",partnership
"2234557",0.8136580586433411,0,"199442",ownership
"2234557",0.9541898369789124,0,"16778128-07fa-46dd-b229-b0c2e2233602",partnership
"2234557",0.8369836807250977,0,"903311212",membership
"7125",0.9073835015296936,0,"John Riley",partnership
"7125",0.8388809561729431,0,"256659459",partnership
"7125",0.8194138407707214,0,"Mar del Oeste Pic",partnership
